Organization,Program,Program Division,Program Branch,BU,Business Unit,DeptID,Department,Position,Title,Job Code,Classification,Direct Reports,Indirect Reports,City,Position Status,Reg Temp,Full or Part-Tme,Budgeted Position,Supervisor Position,Supervisor Name,Empty,Vacant,True Vacancy,Future Vacancy,Months Last Filled,Last Filled By Base Incumbent,Months Last Filled  By Base Incumbent,Employee DeptID,Empl ID,Empl Status,Appt Status,Age,Employee Jobcode,Employee  Classification,Grade,Step,Salary type,Type,Standard Hours,Base,Position Jobcode Max Annual Rate,Employee Jobcode Max Annual Rate,Annual Rate,ABBR,Salary Admin Plan,AMA,AMA Limit Date,CAD,CAD Limit Date,SPP,SPP Limit Date,TAJ,TAJ Limit Date,Future Termination Date,Future Termination Reason,TA Status,TA Start Date,TA Return Date,TA Return BU,TA Return DeptID,TA Return Jobcode,TA Return Gate,TA Return Position,TA Return Supervisor,TA Return ABBR,Leave Reason,Leave Start Date,Leave Return Date
Children and Family Development,Finance & Corporate Services,Strategic Human Resources,Strategic Human Resources,BC039,Children & Family Development,039-7101,XED-Talent Management,185004,"Director, Application Mgmt",1000000,Band 4,11,10,Vernon,Proposed,T,P,N,83887204,"Kia,Juan",Y,Y,,,165,Y,9,,Int Out,82885,82885,82885,82885,MGT,,,,,,,,,2018-10-03,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Deal Management Office,DLM Executive Office,,BC112,Citizens' Services,112-6114,DLM Executive Office,508009,Customer Support Analyst,1000000,ISL 21R,13,10,Masset,Proposed,T,F,N,41399363,"Harris,Lance",Y,Y,Y,,136,,,,,40451,40451,40451,40451,QP,,,,,,,,,2012-05-27,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps NW,  Atlin",BC112,Citizens' Services,112-3636,"CS-SBC - SDOps NW,  Atlin",551506,Team Lead,1000000,ADMN O 27R,,7,Coquitlam,Approved,R,F,N,96081902,"Thomson,Wynn",Y,Y,,,90,Y,183,,,112920,,,,OEX,,,,,,,,,2014-09-13,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Integrated Service Solutions,SBC BCOnline Helpdesk,BC112,Citizens' Services,112-0521,SBC BCOnline Helpdesk,551194,Inventory Technician,1000000,STKWRK 09R,,8,Prince Rupert,Proposed,T,P,Y,42470739,"Riyadh,Preston",,,Y,,,,,,,98880,98880,98880,98880,GEU,,,,,,,,,2020-12-24,Redundant,,,135564,Leave,Auxilliary more than 1827,24,551194,ADMN O 21R,03A,1,Underimplemented,35,,112-0521,,,,,,,,,,,,,,
Citizens Services,Government Digital Experience ,Delivery Mgmt Svrs,GDX-Delivery Management Svces,BC112,Citizens' Services,112-5293,GDX-Delivery Management Svces,508011,Team Lead Serv Design Spec,1000000,ISL 27R,8,13,Powell River,Frozen,T,F,N,17457610,"Wojciech,Tayler",Y,Y,,Y,120,Y,62,,,100854,100854,100854,100854,QP,,,,,,,,,2020-04-18,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Network Communications and Collaboration Services,"OES Network, Comm & Collab",BC112,Citizens' Services,112-6080,"OES Network, Comm & Collab",551504,Project Analyst,1000000,ADMN O 21R,8,12,Ucluelet,Frozen,T,P,Y,35646707,"Andrejs,Keelan",Y,Y,,,103,,,,,46007,46007,46007,46007,QP,,,,,,,,,2012-07-19,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC Public Service Agency,People and Organizational Development,Learning Centre,Corp Learning - People Leaders,BC100,BC Public Service Agency,100-3535,Corp Learning - People Leaders,185003,Mgr. Information Policy,1000000,Band 3,,10,Bella Coola,Frozen,R,F,N,71892155,"Zinedine,Robby",,,Y,,,,,,,50454,50454,50454,50454,MGT,,,,,,,,,2020-02-08,Retired,,,331260,Active,Auxilliary more than 1827,61,185003,ECON 27R,B4,1,Underimplemented,35,,100-3535,,,,,,,,,,,,,,
Citizens Services,Government Digital Experience ,Delivery Mgmt Svrs,GDX-Delivery Management Svces,BC112,Citizens' Services,112-5293,GDX-Delivery Management Svces,551504,Workspace Provisioning Coord,1000000,ADMN O 21R,4,,Valemount,Approved,T,P,N,61368077,"Balian,Tieran",,,,Y,,,,,Int In,93936,93936,93936,93936,GEU,,,,,,,,,2019-07-07,Job Ends/End of Recall Limit,,,121710,Leave W/Py,Auxilliary more than 1827,63,551504,FO 15R,B1,4,Underimplemented,35,B,112-5293,,Int Out,2015-04-03,2023-03-11,551504,B1,08558241,"Hector,Kabeer",106542,BC112,112-5293,,,
Citizens Services,Procurement & Supply,Intellectual Property Program,CS-OCIO Intell Property Progr,BC112,Citizens' Services,112-0209,CS-OCIO Intell Property Progr,508011,Senior Project Analyst,1000000,ISL 27R,,11,Daajing Giids,Approved,R,F,Y,26973494,"Kayam,Zen",Y,Y,Y,,68,,,,,56757,56757,56757,56757,GEU,,,,,,,,,2014-09-14,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Digital Workplace and Collaboration Services Branch,Digital Workplace Foundational Technology Unit,BC112,Citizens' Services,112-6058,OES Digit Wrk Foundation Tech,508009,Systems Support Analyst,1000000,ISL 21R,,6,Burns Lake,Approved,T,F,N,97392350,"Rhuairidh,Patrick",,,Y,Y,,,,,Int Out,109330,109330,109330,109330,MGT,,,,,,,,,2014-05-30,Job Ends/End of Recall Limit,,,139334,Leave W/Py,Auxilliary more than 1827,38,508009,EXEC ADMIN,B5,2,Underimplemented,35,B,112-6058,,Int Out,2014-10-19,2021-07-15,508009,B5,89177624,"Zhi,Rihards",55729,BC112,112-6058,,,
Citizens Services,OCIO Enterprise Services,Information Security,OES RU INFO SECURITY,BC112,Citizens' Services,112-6151,OES ISB Strat Init Support,551104,Contract/Fin Administrator,1000000,CLK 12R,,,Grand Forks,Approved,T,P,N,29990686,"Macaully,Franko",,,,Y,,,,,,79654,79654,79654,79654,MGT,,,,,,,,,2022-11-01,Retired,,,126319,Leave W/Py,Auxilliary more than 1827,24,551104,RES O 21R,06A,4,Salary Protected,35,,112-6151,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Information Management Branch,OES RU Info Management,BC112,Citizens' Services,112-0566,OES-IMB Project & Business,508013,Senior Technical Analyst,1000000,ISL 30R,,13,Kelowna,Approved,T,P,N,13142051,"Abdulbasir,Lawson",Y,Y,,,108,Y,49,,Ext In,105799,105799,105799,105799,PEA,,,,,,,,,2015-12-17,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,Ext In,2016-01-31,2020-02-16,508013,,91225453,"Robert,Kainui",104397,BC112,112-0566,,,
Citizens Services,Service BC,Identity and Information Management,SBC IDIM Strat Prty&Port Mgmt,BC112,Citizens' Services,112-0093,SBC IDIM Strat Prty&Port Mgmt,551104,Print Production Coordinator,1000000,CLK 12R,,,Kamloops,Proposed,T,F,N,39659356,"Warkhas,Abdulmalik",Y,Y,,Y,40,,,,,,,,,,,,,,,,,,2021-05-03,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Government Digital Experience ,Communications Branches,GDX-Connected Svce Experiences,BC112,Citizens' Services,112-5304,GDX-Connected Svce Experiences,508010,Service Analyst,1000000,ISL 24R,10,,Ashcroft,Frozen,R,F,N,32643282,"Tayye,Basile",,,,Y,,,,,,,,,,,,,,,,,,,2014-11-19,Resignation,,,098974,Leave,Auxilliary more than 1827,41,508010,Editor,27,1,Temporary Market Adjustment,35,B,112-5304,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE,  Creston",BC112,Citizens' Services,112-3579,"CS-SBC - SDOps SE,  Creston",551103,Postal Clerk,1000000,CLK 09R,8,9,Lillooet,Proposed,R,P,N,49022879,"Talha,Vinay",Y,Y,,Y,125,,,,,89380,89380,89380,89380,QP,,,,,,,,,2014-04-15,Layoff (With Recall),,,,,,,,,,,,,,,,Int Out,2015-04-13,2022-08-13,551103,,40311883,"Mir,Aleksandr",67229,BC112,112-3579,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail Kelowna,BC067,Product Services,067-5169,SS-PSD-BC Mail Kelowna,551504,Business Applications Advisor,1000000,ADMN O 21R,,8,Port Hardy,Proposed,R,P,Y,31496904,"Callum,Keavan",Y,Y,Y,Y,46,,,,,67697,67697,67697,67697,GEU,,,,,,,,,2018-04-08,Redundant,,,,,,,,,,,,,,,,Int In,2012-01-12,2023-04-06,551504,,04755893,"Haiden,Brajan",98479,BC067,067-5169,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail Vic Delivery,BC067,Product Services,067-5182,SS-PSD-BC Mail Vic Delivery,508010,Scrum Master (technical),1000000,ISL 24R,,,Richmond,Approved,R,P,N,35415462,"Dan,Amolpreet",Y,Y,Y,Y,22,Y,75,,,100141,100141,100141,100141,QP,,,,,,,,,2023-02-24,Layoff (With Recall),,,,,,,,,,,,,,,,Int In,2011-05-14,2021-02-18,508010,,87089505,"Zayne,Dimitri",66251,BC067,067-5182,,,
Citizens Services,Corporate Services Division,Strategic Human Resources,CS-CSD-Strategic Human Res,BC112,Citizens' Services,112-3536,CS-CSD-Strategic Human Res,501534,Change Management Strategist,1000000,COMM O 21R,,,Burnaby,Frozen,R,P,Y,54161271,"Kames,Sabeen",,,,Y,,,,,,43036,43036,43036,43036,OEX,,,,,,,,,2018-01-08,Resignation,,,380141,Leave,Auxilliary less than 1827,29,501534,ADMN O 27R,03B,4,Classification Adjustment,35,,112-3536,,Ext In,2015-11-04,2020-02-11,501534,03B,22841771,"Elijah,Robby",90264,BC112,112-3536,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps NW,  QCI/HG",BC112,Citizens' Services,112-3642,"CS-SBC - SDOps NW,  QCI/HG",551504,Business Application Advisor,1000000,ADMN O 21R,,,Coquitlam,Frozen,R,F,N,75537805,"Eugene,Jay-Jay",Y,Y,Y,,114,Y,171,,,86416,86416,86416,86416,OEX,,,,,,,,,2018-02-24,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Information Security,OES RU INFO SECURITY,BC112,Citizens' Services,112-6154,OES Invest & Forensic Unit,185004,"Director, Procurement Manageme",1000000,Band 4,9,,Kaslo,Frozen,R,F,Y,96743096,"Adegbola,Ashtyn",,,Y,,,,,,,44549,,,,MGT,,,,,,,,,2019-09-17,Paid Absence Prior to Retiremt,,,069010,Leave W/Py,Auxilliary more than 1827,42,185004,CLK 12R,M1,2,Classification Adjustment,35,,112-6154,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail Vic Delivery,BC067,Product Services,067-5182,SS-PSD-BC Mail Vic Delivery,553104,Office Manager,1000000,CLK ST 12R,,7,Dease Lake,Frozen,T,F,N,66569552,"Kehinde,Rihards",Y,Y,Y,Y,134,Y,107,,,55785,55785,55785,55785,OEX,,,,,,,,,2017-02-13,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Environment and Climate Change Strategy,Environmental Assessment Office,Environment Assessment Office,Environment Assessment Office,BC115,Env Assessment Office,115-2050,Environment Assessment Office,185002,"Asst Dir, Product Dist Centre",1000000,Band 2,7,,Chetwynd,Approved,T,P,Y,58884448,"Tomas,Jay-Jay",Y,Y,Y,Y,43,Y,152,,,76309,76309,76309,76309,QP,,,,,,,,,2019-05-24,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Planning and Performance Branch,OES RU Enterprise Design Sv,BC112,Citizens' Services,112-0071,OES Planning & Performance,185003,"Director, Digital Academy",1000000,Band 3,4,,Ashcroft,Proposed,T,P,Y,99389000,"Amaan,Saif",Y,Y,,Y,48,Y,75,,Int Out,109121,109121,109121,109121,PEA,,,,,,,,,2015-08-21,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE, Kelowna",BC112,Citizens' Services,112-0097,"CS-SBC - SDOps SE, Kelowna",183002,"Mgr, Strateg Align Secretariat",1000000,BUS LEAD,,,Ganges,Proposed,T,F,N,46503981,"Brehme,Caolan",Y,Y,,,87,,,,,73282,73282,73282,73282,PEA,,,,,,,,,2010-04-06,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps INE,  Kamloops",BC112,Citizens' Services,112-3598,"CS-SBC - SDOps INE,  Kamloops",185003,Policy and Legislative Analyst,1000000,Band 3,,,Campbell River,Approved,T,F,Y,78304722,"Tye,Jayden-Paul",,,Y,Y,,,,,Ext In,,,,,,,,,,,,,,2018-06-16,Layoff (With Recall),,,465064,Leave,Auxilliary less than 1827,34,185003,APPL LEAD,27A,1,Classification Adjustment,35,,112-3598,,,,,,,,,,,,,,
Citizens Services,TSSI Transfer Out,"Shared Services, Payroll",,BC112,Citizens' Services,112-2200,"Shared Services, Payroll",508011,Technical Operations Lead,1000000,ISL 27R,,,Kelowna,Proposed,R,F,Y,45795565,"Domenico,Maxx",Y,Y,Y,,120,,,,,78971,78971,78971,78971,PEA,,,,,,,,,2012-02-09,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-KP Digital Publishing,BC067,Product Services,067-5000,SS-PSD-KP Digital Publishing,508008,GIS Programmer Analyst,1000000,ISL 18R,10,,Salmon Arm,Proposed,T,P,N,31066396,"Abdulkadir,Rogan",Y,Y,Y,Y,67,Y,100,,,43996,43996,43996,43996,GEU,,,,,,,,,2016-05-30,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Deal Management Office,DLM Managed Print Services,,BC112,Citizens' Services,112-6115,DLM Managed Print Services,505124,Senior Data Analyst,1000000,RES O 24R,12,1,Ganges,Proposed,T,P,Y,93877473,"Ardeshir,Enrique",,,,Y,,,,,Ext In,86802,86802,86802,86802,MGT,,,,,,,,,2016-06-18,Layoff (With Recall),,,294545,Leave W/Py,Regular,28,505124,ADMN O 24R,B5,3,Uprange Salary,35,B,112-6115,,Int In,2019-04-14,2023-05-10,505124,B5,81320193,"Amrit,Henry",93781,BC112,112-6115,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-AIR Surrey,BC067,Product Services,067-5148,SS-PSD-AIR Surrey,183003,Strategic Leadership,1000000,STRAT LEAD,11,,Dease Lake,Approved,R,F,N,40636514,"Ibraheem,Binod",Y,Y,Y,,151,Y,120,,,115404,,,,GEU,,,,,,,,,2013-05-06,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps NW,  Kitimat",BC112,Citizens' Services,112-3646,"CS-SBC - SDOps NW,  Kitimat",551506,"Team Lead, Planning Analysts",1000000,ADMN O 27R,10,5,Salmon Arm,Proposed,T,F,N,94751504,"Ashwin,Euan",Y,Y,Y,,53,Y,98,,,44902,44902,44902,44902,QP,,,,,,,,,2013-01-06,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE,  Invermere",BC112,Citizens' Services,112-3583,"CS-SBC - SDOps SE,  Invermere",508008,Junior Technical Consultant,1000000,ISL 18R,,,Dawson Creek,Proposed,T,P,N,78774418,"Altyiab,Finnan",,,Y,Y,,,,,,91648,,,,MGT,,,,,,,,,2019-07-08,Layoff (With Recall),,,970995,Active,Auxilliary more than 1827,38,508008,Prog Anlst,03B,3,Standard,35,,112-3583,,,,,,,,,,,,,,
Citizens Services,Service BC,Identity and Information Management,SBC IDIM Program Mgmt,BC112,Citizens' Services,112-6066,SBC IDIM Program Mgmt,185003,Sr Privacy & Policy Advisor,1000000,Band 3,,,Bella Coola,Approved,R,F,N,01706330,"Eimantas,Oisin",Y,Y,,Y,64,,,,,,,,,,,,,,,,,,2019-05-05,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC Public Service Agency,Human Resources Services and Solutions,HR Support and Specialist Services,HR Service Centre,BC100,BC Public Service Agency,100-3510,HR Service Centre,508013,Senior Enterprise Architect,1000000,ISL 30R,,,Vanderhoof,Approved,T,P,N,42635931,"Kaileb,Brydon-Craig",,,,Y,,,,,,99626,99626,99626,99626,OEX,,,,,,,,,2015-04-18,Redundant,,,828362,Active,Regular,34,508013,ISL 15R,B4,2,Underimplemented,35,B,100-3510,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC, Squamish",BC112,Citizens' Services,112-3565,"CS-SBC - SDOps VI/SC, Squamish",551504,Sr. Government Records Analyst,1000000,ADMN O 21R,1,14,Burns Lake,Proposed,R,P,Y,21549740,"Dylan-Jack,Marcquis",,,Y,Y,,,,,,,,,,,,,,,,,,,2011-02-08,Resignation,,,732756,Active,Regular,49,551504,CLK ST 09R,33A,1,Rehab Employment,35,,112-3565,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE, Trail",BC112,Citizens' Services,112-3588,"CS-SBC - SDOps SE, Trail",185003,Sr Mgr Contract Int & Perf,1000000,Band 3,8,,Dease Lake,Frozen,T,F,N,48851414,"Ailin,Siddharth",Y,Y,,,145,,,,,,,,,,,,,,,,,,2018-05-17,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance,Crown Agencies Secretariat,Deputy Minister's Office,CAS Deputy Ministers Office,BC022,Ministry of Finance,022-4001,CAS Deputy Ministers Office,551503,Outreach Liaison Officer,1000000,ADMN O 18R,,12,Valemount,Proposed,R,F,Y,79593434,"Arryn,Kyrillos",Y,Y,Y,,7,,,,Int Out,99123,99123,99123,99123,OEX,,,,,,,,,2012-09-26,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Office of the Government Chief Information Officer,Financial Advisory & Decision Support Services,CS-OCIO - Finance,BC112,Citizens' Services,112-0070,CS-OCIO - Finance,185004,"Director, Strategic Projects",1000000,Band 4,,15,Chetwynd,Frozen,T,P,N,08843298,"Hagun,Rahil",Y,Y,,Y,92,,,,,75694,75694,75694,75694,PEA,,,,,,,,,2015-08-19,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Device Services,OES Corp Software Branch,BC112,Citizens' Services,112-5107,OES Corp Software Branch,551501,Projects & Engage Coordinator,1000000,ADMN O 15R,,,Oliver,Frozen,T,P,Y,56399185,"Kristin,Gregory",Y,Y,,,139,,,,Ext Out,111586,111586,111586,111586,PEA,,,,,,,,,2019-11-20,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Corporate Information & Records Mgmt Office,"CIRMO-Privacy, Comp & Train","SS-CIRMO-Privacy, Comp & Train",BC112,Citizens' Services,112-0106,"SS-CIRMO-Privacy, Comp & Train",508013,Sr Proj Manager/ Bus Analyst,1000000,ISL 30R,,,Atlin,Approved,R,F,Y,71690132,"Kodie,Bradley",Y,Y,,,80,,,,,80738,80738,80738,80738,OEX,,,,,,,,,2017-11-30,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justice,Liquor & Cannabis Regulation Branch,Licensing,Licensing,BC010,Public Safety & Sol General,010-4011,Licencing LCRB,553104,Senior Admin. Assistant,1000000,CLK ST 12R,,9,Masset,Frozen,T,F,Y,39216985,"Obosa,Raymond",,,Y,,,,,,Int Out,,,,,,,,,,,,,,2021-06-22,Paid Absence Prior to Retiremt,,,660991,Leave,Auxilliary less than 1827,33,553104,RES O 21R,S12,2,Standard,35,B,010-4011,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE, Sparwood",BC112,Citizens' Services,112-3587,"CS-SBC - SDOps SE, Sparwood",553103,Senior Admin Assistant,1000000,CLK ST 09R,10,1,Creston,Proposed,T,F,N,96803386,"Hugh,Artur",,,,,,,,,,75958,75958,75958,75958,MGT,,,,,,,,,2013-12-13,Retired,,,327535,Active,Regular,34,553103,ADMN O 21R,12A,5,Underimplemented,35,B,112-3587,,,,,,,,,,,,,,
"Water, Land and Resource Stewardship",Natural Resource Information and Digital Services,IM/IT Governance and Digital Strategy,Investment Portfolio and Governance,BC133,"Water,Land,ResourceStewardship",133-4110,Investment Portfolio & Governa,551104,Senior Customer Service Rep,1000000,CLK 12R,,,Nelson,Proposed,R,P,N,36484657,"Faheem,Antoni",,,Y,,,,,,,,,,,,,,,,,,,,2011-04-23,Redundant,,,620614,Leave W/Py,Auxilliary less than 1827,57,551104,AO-IPM 24R,S15,4,Salary Protected,35,,133-4110,,,,,,,,,,,,,,
Citizens Services,Service BC,Strategic Services,CS - SBC- Lean BC,BC112,Citizens' Services,112-5230,CS - SBC- Lean BC,185003,Mgr Network Technical Services,1000000,Band 3,5,,Kaslo,Proposed,R,P,Y,81229238,"Antoine,Kaydn",Y,Y,,,98,Y,178,,,64728,64728,64728,64728,PEA,,,,,,,,,2022-09-09,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,BC Data Service,BCDS Data Policy & Legislation ,BCDS Data Policy & Legislation,BC112,Citizens' Services,112-0182,BCDS Data Policy & Legislation,185003,"Director, Health Contact Centr",1000000,Band 3,,8,Valemount,Approved,T,F,Y,51903368,"Fezaan,Monty",,,Y,Y,,,,,,95282,95282,95282,95282,GEU,365,,,,,,,,2019-05-27,Resignation,,,439612,Leave W/Py,Auxilliary less than 1827,42,185003,FO 24R,03B,2,Rehab Employment,35,,112-0182,,Int In,2010-10-11,2023-02-24,185003,03B,49546743,"Teagan,Nader",110760,BC112,112-0182,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC, Duncan",BC112,Citizens' Services,112-3556,"CS-SBC - SDOps VI/SC, Duncan",794010,IT Coordinator,1000000,IY INTERN,10,,Grand Forks,Proposed,T,P,N,48976317,"Reng,Salman",,,,Y,,,,,,97894,97894,97894,97894,PEA,,,,,,,,,2022-01-16,Retired,,,632995,Leave,Auxilliary less than 1827,42,794010,ISL 24R,04B,5,Uprange Salary,35,,112-3556,,Int In,2018-02-03,2022-12-31,794010,04B,65923612,"Blessing,Coray",88291,BC112,112-3556,,,
Citizens Services,Procurement & Supply,Procurement Services,SS-PSD-Procurement Svcs,BC067,Product Services,067-5106,SS-PSD-Procurement Svcs,551505,Senior Analyst,1000000,ADMN O 24R,,15,Dease Lake,Proposed,T,P,Y,71601786,"Thorben,Grzegorz",Y,Y,,,59,,,,,,,,,,,,,,,,,,2020-10-11,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Office of the Government Chief Information Officer,Financial Advisory & Decision Support Services,CS-OCIO - Finance,BC112,Citizens' Services,112-0070,CS-OCIO - Finance,508008,Junior Business Analyst,1000000,ISL 18R,7,5,Kaslo,Approved,R,P,N,29368118,"Michael-James,Toby",,,,,,,,,Int In,65906,,,,OEX,,,,,,,,,2023-04-04,Paid Absence Prior to Retiremt,,,079338,Active,Regular,47,508008,CLK 09R,B1,5,Temporary Market Adjustment,35,,112-0070,,Ext Out,2015-06-30,2021-12-06,508008,B1,41664116,"Dante,Woyenbrakemi",92364,BC112,112-0070,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE,  Cranbrook",BC112,Citizens' Services,112-3578,"CS-SBC - SDOps SE,  Cranbrook",551503,"Team Lead, Intake Support",1000000,ADMN O 18R,9,1,Hazelton,Proposed,R,F,Y,61394431,"Thorben,Rahman",Y,Y,Y,Y,165,,,,,43795,43795,43795,43795,QP,,,,,,,,,2011-10-11,Retired,,,,,,,,,,,,,,,,Ext Out,2017-07-09,2023-05-10,551503,,90542878,"Jubin,Ege",96479,BC112,112-3578,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-KP Crown Publications,BC067,Product Services,067-7802,SS-PSD-KP Crown Publications,508013,Chapter Lead DevOps,1000000,ISL 30R,,,Fort St John,Approved,T,F,N,79712756,"Calum,Brett",Y,Y,,,144,Y,158,,Ext Out,96665,96665,96665,96665,OEX,,,,,,,,,2013-02-07,Retired,,,,,,,,,,,,,,,,Ext Out,2011-01-19,2020-08-13,508013,,07591554,"Baye,Brodi",87634,BC067,067-7802,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail Lower Mainland,BC067,Product Services,067-5167,SS-PSD-BC Mail Lower Mainland,185004,"Dir., Fac. Mngmnt & Sec. Off.",1000000,Band 4,,,Fort St John,Proposed,R,P,Y,43096625,"Xabier,Brynmor",,,Y,Y,,,,,,119459,119459,119459,119459,OEX,,,,,,,,,2011-01-02,Resignation,,,999393,Leave,Auxilliary more than 1827,52,185004,FOREMN 15R,27,2,Salary Protected,35,,067-5167,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Information Security,OES RU INFO SECURITY,BC112,Citizens' Services,112-6154,OES Invest & Forensic Unit,551505,Senior Lean Advisor,1000000,ADMN O 24R,,,Burnaby,Proposed,R,P,Y,78121617,"Airen,Wiktor",Y,Y,Y,Y,75,Y,88,,Int Out,59510,59510,59510,59510,PEA,,,,,,,,,2019-12-07,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,Paid Absence Prior to Retiremt,2014-12-30,2021-09-16
Transportation and Infrastructure,Integrated Transportation and Infrastructure Services Division,Integrated Transportation and Infrastructure Services Division,HQIS Pacific Gateway Strategy,BC034,Min of Trans & Infrastructure,034-9454,HQIS Pacific Gateway Strategy,551501,Project and Promotions Adminis,1000000,ADMN O 15R,4,,Dease Lake,Proposed,R,F,Y,41793882,"Believe,Oluwadamilare",Y,Y,,,124,,,,,105043,105043,105043,105043,PEA,,,,,,,,,2023-06-01,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,CS-SBC - SDOps Director,BC112,Citizens' Services,112-3540,CS-SBC - SDOps Director,551104,Administrative Coordinator,1000000,CLK 12R,,14,Bella Coola,Frozen,T,P,N,30134849,"Loudon,Leyland",Y,Y,Y,,195,Y,140,,,66958,66958,66958,66958,GEU,,,,,,,,,2012-12-09,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transportation and Infrastructure,Integrated Transportation and Infrastructure Services Division,Integrated Transportation and Infrastructure Services Division,HQIS Pacific Gateway Strategy,BC034,Min of Trans & Infrastructure,034-9454,HQIS Pacific Gateway Strategy,185001,Senior Analyst,1000000,Band 1,9,,Vernon,Approved,R,F,Y,86202630,"Mohammad,Rafal",,,Y,,,,,,Ext Out,65599,65599,65599,65599,MGT,,,,,,,,,2016-11-22,Redundant,,,966371,Leave,Auxilliary less than 1827,65,185001,FOREMN 15R,09A,4,Uprange Salary,35,,034-9454,,,,,,,,,,,,,,
Health,"Health Sector Information, Analysis and Reporting","BCVS Agency, CEO",,BC026,Health,026-4262,"BCVS Agency, CEO",551503,"Team Lead, Intake Support",1000000,ADMN O 18R,,15,Nanaimo,Proposed,R,F,Y,71048339,"Kienan,Raith",Y,Y,,Y,104,,,,,82059,,,,PEA,,,,,,,,,2014-09-05,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
